objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroR50_r,petroR90_r,specobjid,specClass,redshift,plate,mjd,fiberid
587722982302613574,238.60255848,-0.63667576,18.910799,17.883032,17.29035,16.841789,16.630472,752,40,2,635,1.37873,3.177474,96767933438492672,2,0.078298,343,51692,233
587722982821462258,197.47587455,-0.2927985,19.428713,18.0935,17.44389,17.112965,16.913149,752,40,3,360,3.149708,6.442367,83258393338314752,2,0.09604,295,51985,318
587722982821658845,197.96440939,-0.35568545,19.054857,18.052963,17.768887,17.531664,17.446314,752,40,3,363,2.643262,5.230901,83258393170542592,2,0.086159,295,51985,278
587722982821724200,198.07128503,-0.29494827,18.473579,17.451204,17.035517,16.783199,16.639362,752,40,3,364,1.847686,5.152993,83258392998576128,2,0.040656,295,51985,237
587722982821724281,198.03645672,-0.23904,17.626947,16.413816,15.946843,15.701115,15.641668,752,40,3,364,6.324637,14.11098,83258392960827392,2,0.040566,295,51985,228
587722982821855517,198.42820613,-0.38440429,18.474882,17.224886,16.67008,16.309814,16.101213,752,40,3,366,2.704784,5.556539,83258392755306496,2,0.094479,295,51985,179
587722982821920927,198.46213541,-0.2192811,19.29796,17.769714,16.896751,16.490938,16.194138,752,40,3,367,1.938643,5.814733,83258392738529280,2,0.120975,295,51985,175
587722982821920950,198.49322336,-0.25680831,19.099825,17.309769,16.354668,15.972441,15.646567,752,40,3,367,1.32821,3.694387,83258392742723584,2,0.138764,295,51985,176
587722982821986398,198.70139399,-0.41273806,19.092827,16.919716,15.99362,15.616281,15.436152,752,40,3,368,0.828743,1.735397,83258392637865984,1,-7.21314E-5,295,51985,151
587722982822379534,199.49267204,-0.31421648,18.957588,18.397467,18.385635,18.336027,18.143179,752,40,3,374,0.843554,1.745908,83539864003280896,2,0.033903,296,51984,314
587722982822379684,199.4982348,-0.29533663,17.704735,15.979354,15.13006,14.66818,14.275966,752,40,3,374,6.335774,15.347993,83539864024252416,2,0.033516,296,51984,319
587722982822445163,199.6566177,-0.22694226,18.947187,17.004568,16.054129,15.542539,15.090298,752,40,3,375,6.285054,17.022036,83539863852285952,2,0.047819,296,51984,278
587722982822445189,199.66954151,-0.37474886,18.565248,16.388245,15.36853,14.893128,14.51602,752,40,3,375,2.749305,7.843873,83539863848091648,2,0.081914,296,51984,277
587722982822445225,199.70652692,-0.41211979,19.13604,17.675606,16.971062,16.668039,16.306105,752,40,3,375,1.725178,4.690434,83539863621599232,2,0.082498,296,51984,223
587722982822445285,199.75215014,-0.37286985,19.039627,17.471775,16.653084,16.16758,15.791423,752,40,3,375,4.46558,10.624257,83539863684513792,2,0.082833,296,51984,238
587722982822510726,199.78443625,-0.33865813,18.956217,17.914467,17.391752,17.099623,16.911928,752,40,3,376,2.243407,5.567558,83539863667736576,2,0.081304,296,51984,234
587722982822641901,200.18856737,-0.41379387,19.465683,18.584499,17.370512,16.821898,16.531015,752,40,3,378,2.058306,6.195418,83539863390912512,2,0.220953,296,51984,168
587722982822772766,200.39721203,-0.21825476,17.632282,16.607903,16.076149,15.669489,15.501307,752,40,3,380,1.824161,5.471324,83539863348969472,2,0.082181,296,51984,158
587722982822772820,200.47993817,-0.31366858,18.130852,16.148901,15.21012,14.800941,14.466206,752,40,3,380,4.436675,15.872633,83539863189585920,2,0.074013,296,51984,120
587722982822772913,200.47143949,-0.29878531,18.542942,17.420336,16.99127,16.726309,16.578331,752,40,3,380,1.826102,5.230872,83539863156031488,2,0.075776,296,51984,112
587722982822772939,200.50609843,-0.29929483,18.58452,17.268105,16.605558,16.259756,16.001387,752,40,3,380,2.29399,5.102301,83821231559671808,2,0.074489,297,51959,303
587722982822772941,200.50739642,-0.3039982,18.915232,17.287836,16.44249,16.034018,15.739377,752,40,3,380,2.308485,6.723763,83539863185391616,2,0.074416,296,51984,119
587722982822772953,200.52311746,-0.25712776,19.557392,17.760757,16.899708,16.53495,16.224211,752,40,3,380,1.666257,5.063232,83539863181197312,2,0.075596,296,51984,118
587722982822838494,200.66116514,-0.281909,17.423815,16.250874,15.761098,15.566015,15.443693,752,40,3,381,8.45038,18.269941,83821231387705344,2,0.014219,297,51959,262
587722982822903928,200.69604494,-0.2299094,19.04767,17.082176,16.143715,15.718949,15.372997,752,40,3,382,1.888191,6.059302,83821231438036992,2,0.08232,297,51959,274
587722982822903929,200.69849691,-0.23138299,18.552006,17.251326,16.625343,16.245527,16.011108,752,40,3,382,2.79392,6.26687,83539863021813760,2,0.081815,296,51984,80
587722982822903990,200.76966848,-0.28491741,18.965,17.686464,17.090374,16.693184,16.427879,752,40,3,382,3.71325,9.116533,83821231446425600,2,0.082054,297,51959,276
587722982822904046,200.80995072,-0.31561934,19.306015,17.800297,17.038666,16.617243,16.309797,752,40,3,382,2.08036,5.274733,83821231463202816,2,0.07555,297,51959,280
587722982822904047,200.80984009,-0.22098607,19.481293,17.869436,17.107845,16.714886,16.426298,752,40,3,382,3.011826,6.781404,83821231459008512,2,0.08203,297,51959,279
587722982822969541,200.90086919,-0.33403314,18.8953,17.714516,17.090899,16.746725,16.536755,752,40,3,383,2.958079,6.012452,83821231421259776,2,0.081897,297,51959,270
587722982822969548,200.91268845,-0.38228612,18.155693,16.769968,16.119696,15.75655,15.499304,752,40,3,383,3.656853,7.269162,83821231417065472,2,0.081543,297,51959,269
587722982822969590,200.95467991,-0.33374706,19.056606,17.779837,17.254587,16.909924,16.658381,752,40,3,383,3.424626,6.66319,83539862958899200,2,0.051578,296,51984,65
587722982823035007,200.98154258,-0.3620004,18.368822,17.189358,16.752419,16.453001,16.271042,752,40,3,384,2.90195,5.86341,83539862837264384,2,0.05493,296,51984,36
587722982823100491,201.25935286,-0.37841894,17.831009,15.899899,14.948718,14.495028,14.176622,752,40,3,385,3.677966,12.405847,83539862816292864,2,0.07551,296,51984,31
587722982823100586,201.14379024,-0.22245781,19.548378,18.047081,17.347513,16.980146,16.689734,752,40,3,385,2.498213,5.633305,83821231232516096,2,0.082343,297,51959,225
587722982823100602,201.1695906,-0.23474607,18.71804,16.75865,15.867025,15.453397,15.139424,752,40,3,385,3.116115,9.976697,83539862841458688,2,0.075532,296,51984,37
587722982823100632,201.20743892,-0.24872341,18.361084,16.709812,15.86919,15.453555,15.15726,752,40,3,385,4.889425,9.975516,83539862854041600,2,0.07503,296,51984,40
587722982823166105,201.37238837,-0.2206517,18.990984,18.008944,17.620644,17.32424,17.195583,752,40,3,386,2.102049,4.817827,83821231224127488,2,0.093719,297,51959,223
587722982823166109,201.38084508,-0.36227158,19.3916,18.287832,17.548233,17.119524,16.900631,752,40,3,386,1.484935,3.603217,83821231295430656,2,0.199304,297,51959,240
587722982823231625,201.44924018,-0.24835933,18.987926,17.002071,16.057497,15.63976,15.295085,752,40,3,387,2.701123,9.071863,83821231115075584,2,0.083431,297,51959,197
587722982823231668,201.47757599,-0.41199418,18.600052,16.643105,15.745728,15.313185,14.983461,752,40,3,387,2.848343,8.676165,83821231102492672,2,0.075055,297,51959,194
587722982823297250,201.61828439,-0.2903598,19.017115,17.230352,16.312338,15.898879,15.563727,752,40,3,388,3.269511,10.245625,83821230980857856,2,0.080148,297,51959,165
587722982823297306,201.70021861,-0.32099842,19.451969,17.75119,16.912083,16.511366,16.219606,752,40,3,388,2.429225,6.051771,83821230989246464,2,0.081563,297,51959,167
587722982823297308,201.70418506,-0.22666793,19.135178,17.865294,17.226303,16.884239,16.706385,752,40,3,388,3.241971,6.750846,83821231018606592,2,0.08161,297,51959,174
587722982823428364,201.95412606,-0.25951729,18.977304,17.665287,16.868505,16.467419,16.15065,752,40,3,390,2.925753,6.641687,83821230901166080,2,0.142409,297,51959,146
587722982823428415,201.98406029,-0.30276596,19.549562,17.668783,16.752661,16.279921,15.848813,752,40,3,390,2.54049,7.089097,83821230959886336,2,0.046084,297,51959,160
587722982823493789,202.05085007,-0.3709425,17.914225,16.912424,16.562771,16.321058,16.203894,752,40,3,391,3.252406,7.023331,83821230771142656,2,0.055443,297,51959,115
587722982823493798,202.05918781,-0.39533439,19.182968,17.590443,16.745714,16.25563,15.871357,752,40,3,391,2.729871,8.714519,83821230750171136,2,0.055456,297,51959,110
587722982823559369,202.21235187,-0.36546456,18.754765,17.763165,17.327526,17.154593,17.008652,752,40,3,392,2.127421,5.657515,84102689390067712,2,0.021834,298,51955,311
587722982823559383,202.22296472,-0.32268669,17.319172,15.789093,15.077666,14.707989,14.417525,752,40,3,392,5.532098,11.998445,83821230779531264,2,0.046163,297,51959,117
587722982823624834,202.35512713,-0.39903317,17.887154,16.810635,16.229568,15.863696,16.101219,752,40,3,393,7.188074,14.867614,83821230582398976,2,0.010769,297,51959,70
587722982823624928,202.45245628,-0.29416411,16.833096,15.56658,15.042168,14.775039,14.612761,752,40,3,393,9.124062,19.583197,84102689377484800,2,0.021377,298,51955,308
587722982823755941,202.66836544,-0.3564637,19.479019,18.221601,17.640644,17.292921,17.103552,752,40,3,395,2.236165,4.94158,83821230565621760,2,0.133629,297,51959,66
587722982823756021,202.76440342,-0.3832411,19.544607,18.28311,17.732227,17.363489,17.122538,752,40,3,395,2.161762,5.077131,83821230435598336,2,0.094324,297,51959,35
587722982823821557,202.91332787,-0.33779634,18.553926,17.206383,16.55546,16.197117,15.928089,752,40,3,396,2.572947,5.013399,83821230448181248,2,0.056234,297,51959,38
587722982823952463,203.15101024,-0.38945827,18.316507,17.261759,16.921812,16.705593,16.54047,752,40,3,398,1.851236,5.287164,84102688886751232,2,0.034286,298,51955,191
587722982824018038,203.24706841,-0.34540386,19.271116,18.190502,17.824512,17.644558,17.608156,752,40,3,399,2.645503,7.109949,84102688882556928,2,0.034461,298,51955,190
587722982824018067,203.27455827,-0.4070625,17.742954,16.509762,15.999283,15.623652,15.40841,752,40,3,399,3.129611,6.999818,84102688911917056,2,0.086526,298,51955,197
587722982824214723,203.76895237,-0.30639748,17.384632,15.712198,14.831066,14.392762,14.081662,752,40,3,402,6.980268,16.400206,84102688698007552,2,0.086194,298,51955,146
587722982824214775,203.79911413,-0.28510755,19.25721,17.951635,17.252201,16.875086,16.638407,752,40,3,402,2.500157,5.426868,84102688702201856,2,0.103442,298,51955,147
587722982824280230,203.83694678,-0.39482457,18.917597,17.878574,17.385836,17.125122,17.070721,752,40,3,403,3.530323,6.891659,84102688685424640,2,0.076048,298,51955,143
587722982824280338,203.95656378,-0.21689514,18.89403,17.335075,16.519562,16.088964,15.799236,752,40,3,403,2.125061,6.778675,84102688710590464,2,0.075787,298,51955,149
587722982824345629,203.98120221,-0.24142165,19.286219,17.418928,16.549429,16.122524,15.832586,752,40,3,404,1.874835,6.024584,84382944575094784,2,0.076147,299,51671,306
587722982824345787,204.01283111,-0.25253494,18.876724,17.594297,17.070143,16.776274,16.53301,752,40,3,404,2.778496,7.490706,84382944633815040,2,0.076266,299,51671,320
587722982824345850,204.08482465,-0.4127592,19.156771,17.586895,16.859713,16.42267,16.12089,752,40,3,404,3.489282,7.600174,84102688576372736,2,0.047432,298,51955,117
587722982824476879,204.28732399,-0.28723996,18.971333,17.81163,17.327223,17.041182,16.912893,752,40,3,406,3.144689,6.510706,84102688349880320,2,0.061085,298,51955,63
587722982824542342,204.5640681,-0.39854567,17.071754,16.172939,15.900572,15.758332,15.631647,752,40,3,407,3.570592,7.489161,84382944222773248,2,0.022044,299,51671,222
587722982824542394,204.43724077,-0.34746762,19.53413,18.299707,17.588804,17.221201,16.974586,752,40,3,407,2.597219,5.475911,84102688379240448,2,0.166899,298,51955,70
587722982824607806,204.60862863,-0.22761529,15.951717,14.136967,13.358314,12.96034,12.69019,752,40,3,408,6.33945,21.17103,84102688358268928,2,0.012407,298,51955,65
587722982824607918,204.60739423,-0.4125972,19.252489,17.653091,16.823301,16.371433,16.050161,752,40,3,408,1.534778,4.129227,84102688387629056,2,0.061668,298,51955,72
587722982824607975,204.68932031,-0.4168432,16.682659,15.502415,15.050068,14.826612,14.732357,752,40,3,408,8.885077,18.584,84102688211468288,2,0.01296,298,51955,30
587722982824673557,204.83161392,-0.22086124,19.447479,18.20624,17.391186,16.966953,16.676338,752,40,3,409,2.676066,6.42881,84382944273104896,2,0.146716,299,51671,234
587722982824738834,204.88976028,-0.37319722,19.396093,17.301546,16.171892,15.688412,15.296355,752,40,3,410,3.063203,10.346517,84102688190496768,2,0.141143,298,51955,25
587722982824739013,204.89266076,-0.27654569,19.197697,17.129763,15.903746,15.410892,15.081994,752,40,3,410,2.495636,8.140925,84382944264716288,2,0.14516,299,51671,232
587722982824739142,205.00524248,-0.34333748,19.21052,17.830845,17.069651,16.660931,16.388844,752,40,3,410,2.930772,6.373393,84382944126304256,2,0.142161,299,51671,199
587722982824870112,205.26798579,-0.39058634,19.194965,17.52993,16.656811,16.208256,15.881783,752,40,3,412,2.674829,7.511807,84382944092749824,2,0.090079,299,51671,191
587722982824935619,205.33762448,-0.29188905,19.15514,18.019346,17.400257,17.088455,16.790195,752,40,3,413,3.024231,6.080681,84382944008863744,2,0.087811,299,51671,171
587722982824935678,205.37984957,-0.38013681,19.209417,17.990856,17.451593,17.070343,16.857031,752,40,3,413,1.602832,3.238207,84382943987892224,2,0.071886,299,51671,166
587722982824935686,205.38905361,-0.4089114,18.949303,17.286177,16.347174,15.867032,15.572603,752,40,3,413,2.171386,6.692302,84382944042418176,2,0.071735,299,51671,179
587722982825001020,205.55085092,-0.29379893,18.883144,17.155489,16.514757,16.167229,15.944801,752,40,3,414,1.398641,3.790492,84382943958532096,2,0.08614,299,51671,159
587722982825001102,205.47266112,-0.35104384,19.360239,18.24445,17.442711,16.989002,16.763361,752,40,3,414,2.623251,5.74226,84382943966920704,2,0.087107,299,51671,161
587722982825001153,205.53341269,-0.27543561,17.860828,15.917088,14.936247,14.506899,14.177675,752,40,3,414,5.031512,15.529314,84382943887228928,2,0.088638,299,51671,142
587722982825001280,205.61767296,-0.29387286,18.901918,17.613054,16.99811,16.522617,16.305508,752,40,3,414,2.512156,5.915832,84382943933366272,2,0.090371,299,51671,153
587722982825066678,205.62254912,-0.31266515,19.178755,17.611158,16.789972,16.394272,16.127167,752,40,3,415,1.720262,3.912762,84382943941754880,2,0.089581,299,51671,155
587722982825132314,205.89423434,-0.25372121,19.502241,17.921474,17.095453,16.636051,16.274271,752,40,3,416,2.768127,8.49513,84382943794954240,2,0.077323,299,51671,120
587722982825132335,205.78058194,-0.33845526,19.559763,17.986187,17.375685,17.070747,16.877743,752,40,3,416,3.888084,7.069066,84382943773982720,2,0.068755,299,51671,115
587722982825197604,205.92551851,-0.33743733,18.600622,17.679865,17.267746,17.082186,16.913694,752,40,3,417,2.080735,5.59948,84382943581044736,2,0.025418,299,51671,69
587722982825197757,205.92754802,-0.25477544,19.319052,17.369564,16.313265,15.883326,15.493455,752,40,3,417,3.362175,11.024045,84382943572656128,2,0.126177,299,51671,67
587722982825197770,205.93473412,-0.3006815,19.195574,18.098515,17.631817,17.328091,17.196266,752,40,3,417,2.116685,4.742258,84382943555878912,2,0.088286,299,51671,63
587722982825263258,206.06852589,-0.24465368,18.308891,17.26853,16.892508,16.613752,16.552048,752,40,3,418,3.283445,7.60128,84382943618793472,2,0.071102,299,51671,78
587722982825263325,206.167048,-0.35876887,18.843227,16.884243,15.825612,15.282975,14.856974,752,40,3,418,3.172554,9.826327,84665587837435904,2,0.101614,300,51943,319
587722982825263344,206.18325266,-0.31159042,19.488344,18.402012,17.674883,17.284561,17.074646,752,40,3,418,2.265963,4.59397,84382943627182080,2,0.174338,299,51671,80
587722982825328817,206.2635965,-0.23320516,18.558014,16.57111,15.621989,15.1418,14.774571,752,40,3,419,3.994503,10.822412,84665587610943488,2,0.087998,300,51943,265
587722982825328873,206.29617476,-0.31637684,19.463951,17.49312,16.513254,16.089115,15.757973,752,40,3,419,2.983022,9.167707,84382943622987776,2,0.101686,299,51671,79
587722982825394322,206.39105836,-0.2156162,19.162006,18.070438,17.800901,17.564009,17.520514,752,40,3,420,3.138911,5.946317,84382943425855488,2,0.076934,299,51671,32
587722982825394430,206.49173462,-0.29113612,19.414949,17.925085,17.119492,16.721449,16.408545,752,40,3,420,2.133343,4.747649,84382943434244096,2,0.089189,299,51671,34
587722982825459983,206.58353142,-0.32965048,19.416019,18.175323,17.400434,17.020617,16.950985,752,40,3,421,1.849009,5.547002,84382943451021312,2,0.047958,299,51671,38
